DAUID,POPDENSE
24670115,2506.4
24670116,1408.2
24670117,3654.4
24670118,2333.2
24670119,1541.2
24670120,2478.6
24670121,2538
24670122,2637.1
24670123,4349.6
24670124,3458.4
24670125,1504.7
24670126,1721.1
24670127,2606
24670128,2991.1
24670129,3735.1
24670130,7819.5
24670131,3160.8
24670132,3644.5
24670133,962.4
24670134,2772.8
24670135,4356.5
24670136,2481
24670137,3406.1
24670138,3122.6
24670139,1740.9
24670140,1851
24670141,2860.8
24670142,2712
24670143,420.2
24670144,113.6
24670145,635.1
24670146,861.5
24670147,2189.2
24670148,2589.3
24670161,157.7
24670163,3451.8
24670164,3248.7
24670165,3771.9
24670166,2591.7
24670167,3403.2
24670168,2485.1
24670169,2674.8
24670170,2687.6
24670171,5084.1
24670172,2349.8
24670173,2471.5
24670174,2985.7
24670175,3588.2
24670176,1583.3
24670177,2490.6
24670178,3483.5
24670179,4543.7
24670180,1504.8
24670181,2308
24670182,3720.6
24670183,3206.1
24670184,4268.2
24670193,473.6
24670194,3790
24670195,3240.9
24670196,1559
24670197,2659.7
24670198,3739.4
24670199,4813.4
24670200,4232.9
24670201,4981.1
24670202,3542.6
24670203,2332.4
24670204,3351.3
24670205,899.2
24670206,3681.8
24670207,1146.7
24670208,3932.7
24670209,3337.3
24670210,3684.9
24670211,4091.2
24670212,101
24670213,3821.2
24670214,3464.1
24670215,5540.8
24670216,5459
24670217,2543.1
24670218,2815.9
24670219,3693.7
24670220,2927.2
24670221,2293.3
24670222,3683.3
24670223,3742.7
24670224,3120
24670225,1347.3
24670226,2359.4
24670227,2078.2
24670228,2456.8
24670229,4144.1
24670230,880.8
24670231,1197.1
24670232,2300.8
24670233,2179.4
24670234,3259.1
24670235,3693.6
24670236,3371.2
24670237,3476.9
24670238,2917.1
24670239,3884.8
24670240,2883.2
24670241,6928.8
24670242,3095.1
24670243,2206.9
24670244,2886.5
24670245,1362.6
24670246,3274.2
24670247,2963.7
24670248,2633.8
24670249,2873.9
24670250,2106.9
24670251,950.7
24670252,2209.2
24670253,3292
24670254,3315.3
24670255,3227.4
24670256,1219.8
24670257,3797.9
24670258,3470.6
24670259,4364.6
24670260,1834.5
24670261,2409
24670262,2685.6
24670263,3340.9
24670264,3749
24670265,2029.3
24670267,5207.8
24670268,4271.5
24670269,3107.4
24670270,1235.1
24670271,19.4
24670272,16.7
24670273,1211.1
24670274,144.2
24670275,30.7
24670276,87.4
24670277,849.9
24670278,30.9
24670279,535.1
24670281,99.3
24670282,21
24670283,684.4
24670284,39.6
24670285,
24670286,115.8
24670287,42.3
24670288,56.9
24670289,108.8
24670290,2961.7
24670291,2498.8
24670292,2738.2
24670293,2806.6
24670294,1583.3
24670295,2560.9
24670296,2955.8
24670297,2563.7
24670298,504
24670299,2542.5
24670300,443.7
24670301,139.7
24670302,3373.4
24670303,83.9
24670304,363.1
24670305,92.3
24670306,223.7
24670307,493.6
24670308,3379.3
24670309,1220.9
24670310,3553.8
24670311,193.5
24670312,1107.3
24670313,3341.4
24670314,1360.4
24670315,1872.1
24670316,3743.7
24670317,4741.4
24670318,1408.9
24670319,2347.5
24670320,736
24670321,1414.4
24670322,1266.1
24670323,462.3
2468,34.7
24680035,36
24680036,22.1
24680037,21
24680038,24.9
24680039,25.2
24680040,28.3
24680041,1515.1
24680042,44.9
24680043,86.7
24680044,64.9
24680045,23.2
24680046,2070.7
24680047,2928.3
24680048,2709
24680049,2493.1
24680050,3434
24680051,154.1
24680052,30.2
24680053,55.7
24680054,11
24680055,95.1
24680056,21.5
24680057,9.8
24680058,11.8
24680059,826.7
24680060,15
24680061,10.1
24680062,16.7
24680063,17
24680064,18.2
24680065,839.6
24680066,1283
24680067,1684.2
24680068,881.2
24680069,325
24680070,1847.7
24680071,23.5
24680072,15
24680073,36.3
24680074,23.5
2469,19.1
24690039,803.5
24690040,18.7
24690041,7.9
24690043,21.3
24690044,766.8
24690045,19.1
24690047,8.2
24690048,8.5
24690049,17.1
24690050,14.2
24690051,13
24690052,6.7
24690053,17.3
24690054,42.7
24690055,815
24690056,36.2
24690057,21.7
24690058,16.1
24690059,14.9
24690061,10.6
24690062,860.8
24690063,1833
24690065,585.4
24690066,1442.9
24690067,26.9
24690068,14.4
24690069,5.7
24690070,6.1
24690071,8.5
24690072,16.6
24690073,64.4
24690074,252.5
24690075,14.3
24690076,121
24690077,13.3
24690078,93.5
24690079,5.6
24690080,0
24690081,0
24690082,0
24690083,0
24690084,0
24690085,0
24690086,0
24690087,0
24690088,0
24690089,0
24690090,518
24690091,0
24690092,0
24690093,0
24690094,51.1
24690095,0
24690096,0
24690097,0
24690098,0
24690099,0
24690100,0
24690101,0
24690102,0
24690103,0
24690104,0
24690105,0
24690106,0
24690107,16.2
24690108,39.5
24690109,13
24690111,576.9
24690112,18.6
24690114,19.6
2470,136.5
24700003,1727.8
24700004,243.6
24700067,508.6
24700068,3787.2
24700069,3745.8
24700070,2970.1
24700071,1228.3
24700072,3494.1
24700073,2958
24700074,2210.4
24700075,1319.2
24700076,27.2
24700077,2375.2
24700078,111.4
24700079,48.2
24700080,182.7
24700081,1314.7
24700082,17.7
24700083,1512.8
24700084,1126.9
24700085,42
24700086,20.4
24700087,37
24700088,178.1
24700089,224.3
24700090,800.1
24700091,2081.7
24700092,18.9
24700093,977.1
24700094,161.5
24700095,1434.1
24700096,1867.8
24700097,971.6
24700098,3260.4
24700099,1319.1
24700100,2665.6
24700101,2905.4
24700102,673.8
24700103,141.7
24700104,1202.8
24700105,2983.8
24700106,2261.9
24700107,2043.8
24700108,2644.2
24700109,1805.8
24700110,1311.5
24700111,2167.6
24700112,5864.5
24700113,3492.3
24700114,1607.4
24700115,2950.6
24700116,3075.9
24700117,683.3
24700118,430.9
24700119,306.1
24700120,4303.8
24700121,4062.2
24700122,5611.4
24700123,4704.2
24700124,3564.8
24700125,4653.3
24700126,2312.5
24700127,3946
24700128,3238.1
24700129,333.8
24700130,2690
24700131,2645.3
24700132,2410.8
24700133,2432.1
24700134,2501.3
24700135,2846.7
24700136,3461.3
24700137,3574.4
24700138,4406.8
24700139,3525.1
24700140,3865.3
24700141,1693.6
24700142,868.2
24700143,4015.5
24700144,37.7
24700145,1046.2
24700146,811.5
24700147,2725.8
24700148,1086.2
24700149,2265.9
24700150,22.6
24700151,109.9
24700152,16.6
24700153,12.4
24700154,25.8
24700155,19.3
24700156,3181.6
24700157,4251.2
24700158,3021.9
24700159,4276.9
24700160,3179.2
24700161,4446.9
24700162,2601.1
24700163,19
24700164,6.5
24700165,29.7
2471,174.6
24710024,3003.2
24710025,2859.4
24710026,2954.3
24710027,3249.5
24710028,3073.4
24710029,5148.6
24710030,2745.9
24710031,3321.5
24710032,2703.4
24710033,2473.2
24710034,2225.1
24710035,1502.7
24710036,5946.4
24710037,3213.5
24710038,2820.5
24710039,2838.9
24710040,813.3
24710041,1953.4
24710042,1015.7
24710043,2252.6
24710044,2261
24710045,1708.6
24710046,2808.4
24710047,598
24710048,3494.3
24710049,143.3
24710050,83.3
24710051,2195.3
24710052,1998
24710053,3071.2
24710054,2020.6
24710055,2824.7
24710056,3057.4
24710057,3138.2
24710058,2390.7
24710059,651.3
24710060,4275.6
24710061,1893.1
24710062,2140.4
24710063,1901.8
24710064,1689.4
24710065,215.2
24710066,1934.2
24710067,5658.4
24710068,4055.7
24710069,2426
24710070,1798.7
24710072,2871.9
24710073,2326.3
24710074,2143.8
24710075,2825.8
24710076,1290.5
24710077,1780
24710079,1818.9
24710080,3482.2
24710081,2710.8
24710082,3538
24710083,3690.1
24710084,3349.7
24710085,3243.7
24710086,2606.5
24710088,4140.4
24710089,4377.1
24710095,553.1
24710136,1541.8
24710137,70.2
24710138,55.1
24710139,47.9
24710140,1038.3
24710141,1538.7
24710142,1145.2
24710143,97.8
24710144,53.9
24710145,99.6
24710146,87.3
24710147,173.7
24710148,541.8
24710149,537.9
24710150,1337.9
24710151,1309.3
24710152,358
24710153,291.8
24710154,105.9
24710155,145.3
24710156,3666.3
24710157,2585.4
24710158,41.6
24710159,83.6
24710160,824.9
24710161,119.9
24710162,440.2
24710163,1958.1
24710164,1156.6
24710165,1053.5
24710166,1288.8
24710167,1139.6
24710168,748.3
24710169,556.7
24710170,817.8
24710171,133.2
24710172,316
24710173,294.3
24710174,44.1
24710175,67.5
24710176,38.7
24710177,38.5
24710178,12.8
24710179,135.8
24710180,1258.4
24710181,2191.2
24710182,469.5
24710183,2928.6
24710184,546.5
24710185,1606.5
24710186,2364.1
24710187,1586.8
24710188,2000.7
24710189,1573.9
24710190,1162.5
24710191,641.1
24710192,93.9
24710193,531.3
24710194,838.4
24710195,168.6
24710196,88.3
24710197,15.9
24710198,94.3
24710199,35.2
24710200,10.8
24710201,11
24710202,12.6
24710203,14.2
24710204,34.5
24710205,25.3
24710206,96.9
24710207,13.4
24710208,52.3
24710209,645.6
24710210,87.8
24710211,790.1
24710212,1362.8
24710213,924.5
24710214,712.5
24710215,522
24710216,138.7
24710217,271.3
24710218,3073.3
24710219,528.3
24710220,541.2
24710221,19.7
24710222,464.4
24710223,90
24710224,1561.7
24710225,51
24710226,1965.6
24710227,1020.9
24710228,99.8
24710229,153
24710230,1108.7
24710231,878.8
24710232,568
24710233,212.3
24710234,537.7
24710235,260
24710236,2613.9
24710237,2308.4
24710238,1371.4
24710239,3465.5
24710240,2182.5
24710241,2057.3
24710242,114.7
24710243,153.3
24710244,900.5
24710245,705
24710246,149.3
24710247,559.4
24710248,1461.6
24710249,3958.3
24710250,2795.3
24710251,2855.7
24710252,3770.3
24710253,2449.5
24710254,2535.8
24710255,1509
24710256,3243.2
24710257,1886.8
2472,403.4
24720001,2976.1
24720002,2929
24720003,2867.1
24720005,2360.4
24720006,2680.4
24720007,3842.4
24720008,3511.1
24720009,2921.2
24720010,3319.1
24720011,1304.6
24720012,1315.5
24720013,1590.7
24720014,4364.3
24720015,3208.7
24720016,3036.8
24720017,1919.7
24720018,3000
24720019,2529.8
24720020,3029.9
24720021,2284.8
24720022,2435.6
24720023,2783.6
24720024,3620.1
24720025,4516.1
24720026,4049.1
24720027,5505
24720028,8755.9
24720029,3765.6
24720030,3163.3
24720031,3934.1
24720032,2261.8
24720033,2817.6
24720034,4062.5
24720035,3506.3
24720036,3243.6
24720037,9278.9
24720038,7444.1
24720039,3835.1
24720040,3174.5
24720041,3219.6
24720042,3863
24720044,891.4
24720045,1238.3
24720046,7537.1
24720047,4291.5
24720048,3597.8
24720049,1774.7
24720050,3333.3
24720051,2142.1
24720052,2824.6
24720053,4366.6
24720054,6153.8
24720056,3106
24720057,3212.6
24720058,5955.3
24720060,2966.1
24720061,3301.2
24720062,2919.7
24720063,2894.7
24720064,2730.9
24720065,2568
24720066,2345.5
24720067,2449.4
24720068,2530.4
24720069,2638.8
24720070,2443.7
24720071,4673.1
24720072,1540.9
24720074,2298.7
24720075,2850.8
24720076,2218.1
24720077,3237.7
24720078,1914.6
24720080,2490.6
24720081,2309.5
24720082,2531.5
24720083,2951.9
24720084,2159.7
24720096,2414
24720098,23.8
24720099,6829.5
24720100,4102.3
24720101,4561.1
24720102,4599.7
24720103,3389
24720104,2319.1
24720105,4704
24720106,38.2
24720108,5025.5
24720109,5072.1
24720110,3713.6
24720111,4573
24720112,3643.1
24720113,2171.9
24720114,3529.4
24720115,3839.5
24720116,4459.5
24720117,4059.6
24720118,3853.3
24720119,4092.5
24720120,4260.4
24720121,32.6
24720122,284.3
24720149,3018.6
24720150,2875.1
24720151,2303.4
24720152,2647.1
24720154,2154.5
24720157,1874.6
24720158,3150.6
24720159,2759.9
24720160,2067.1
24720161,154.3
24720162,60.7
24720163,32.9
24720164,66.4
24720165,531.8
24720166,359.7
24720167,3625
24720168,1441.5
24720169,2267
24720170,2217.1
24720171,1001.8
24720172,1094.9
24720173,517.9
24720174,1043.7
24720175,1645.1
24720176,971.9
24720177,2319.7
24720178,2702.7
24720179,2502.3
24720180,574.4
24720181,21.3
24720182,90.6
24720183,61.2
24720184,
24720185,466.1
24720186,
24720187,
24720188,
24720189,1652.5
24720190,
24720191,
24720192,
24720193,
24720194,
24720195,
24720196,
24720197,0
24720198,0
24720199,50.4
24720200,
24720201,
24720202,5.5
24720203,18.4
24720204,333.8
24720205,35.7
24720206,1226.1
24720207,2850.7
24720208,6038.9
24720209,3855
24720210,3644.3
24720212,5796.5
24720213,5402.8
24720214,4532
24720217,1559.8
24720220,2386.9
24720221,1893.6
24720275,1225.8
24720276,525.6
24720277,245
24720278,4799.1
24720279,5034.7
24720280,973.1
24720281,4437.5
24720282,2110.7
2473,758.2
24730013,805
24730014,3436.6
24730015,3684.9
24730016,4339.6
24730017,2823.4
24730018,3024.9
24730019,2700
24730020,3508.6
24730021,3180
24730022,1850.7
24730023,3476.9
24730024,4024.4
24730025,1772.2
24730026,2102.6
24730027,2109.4
24730028,3128.4
24730029,2465.9
24730030,2459.1
24730031,2752.5
24730032,5391.5
24730033,2616.3
24730034,2987.1
24730035,4426.1
24730036,1863.3
24730037,2335.8
24730038,2380.5
24730039,4956.4
24730040,4448.2
24730041,2721.1
24730042,1661.7
24730043,3315
24730044,3910.6
24730045,869
24730046,2232.5
24730047,3535.7
24730048,4166.2
24730049,1983
24730050,2790.2
24730051,2804.3
24730052,2537
24730053,5422.8
24730054,4454
24730055,875.3
24730056,4034.2
24730057,2193.3
24730058,11681.8
24730059,2881.7
24730060,5274.4
24730061,5066.1
24730062,7222.7
24730063,1958.3
24730064,661.1
24730065,1247.9
24730066,475.6
24730067,1821
24730068,2171.9
24730069,1372.3
24730070,2213.7
24730071,1699.1
24730072,1957.9
24730073,1531.2
24730074,1845.3
24730075,1914.3
24730076,1722.7
24730077,2005.6
24730079,2080.1
24730080,713.3
24730082,3154.2
24730084,655.7
24730085,2434.6
24730086,2669.2
24730087,1654.3
24730089,1120.6
24730091,2366
24730092,1713.8
24730094,2665.8
24730095,4529.5
24730096,3521.3
24730097,2872.3
24730098,3740.9
24730099,2717.6
24730100,3090.5
24730102,1850.6
24730103,1725.3
24730106,2054.6
24730107,2257.6
24730108,2641.5
24730109,985.5
24730110,2269.7
24730111,2757.3
24730112,2848
24730113,1272.8
24730116,3311.9
24730117,4056.8
24730118,2867.9
24730119,3295.9
24730120,2094.3
24730121,2439.3
24730122,8491.5
24730123,6521.3
24730124,4777.6
24730125,3774.8
24730126,4840.3
24730127,3323.1
24730128,4659.9
24730129,4130.3
24730130,1334.8
24730131,2538.4
24730132,3040.6
24730133,2684.5
24730135,3885.3
24730136,3014.4
24730137,1965.6
24730138,2242.9
24730139,5082.9
24730140,7241.9
24730142,3413.2
24730143,3296.1
24730144,3665.7
24730145,4389.3
24730146,2523.7
24730147,3691.7
24730148,3392.9
24730149,1123.7
24730150,3594.1
24730151,2319.4
24730152,3726.2
24730153,3450
24730154,3378.9
24730155,3805
24730156,6592.4
24730157,3434.8
24730158,3511.1
24730159,4208.9
24730160,3804.5
24730161,3210.1
24730162,3458.2
24730163,228
24730165,4020.9
24730167,3880.6
24730168,3406.6
24730169,957.2
24730170,132.4
24730171,1084.3
24730172,3761.3
24730173,4068.9
24730174,4573.8
24730176,22578.1
24730177,229.1
24730178,1434.3
24730180,1647.5
24730181,2377.9
24730182,2755.9
24730184,2567.2
24730185,2847.1
24730186,1809.6
24730187,3553.7
24730189,2446.7
24730190,5297
24730191,4297.9
24730192,3083.4
24730193,4923.1
24730194,2343.8
24730195,3319.4
24730196,1536.5
24730197,3538.9
24730198,3603.3
24730199,3401.7
24730200,2599.2
24730201,3354.9
24730202,3269.5
24730203,781.5
24730204,2242.2
24730205,3160
24730206,3188.8
24730207,2359.2
24730208,1313.4
24730210,4220.7
24730211,3042.8
24730212,1268.9
24730213,2385
24730214,871.7
24730215,2064.6
24730216,25
24730217,3087.2
24730218,6090.2
24730219,3202
24730220,2901.1
24730221,3355.2
24730222,3787.4
24730223,3392.2
24730224,2527.1
24730225,54.7
24730226,20.9
24730227,3779.5
24730228,3076.4
24730229,2430.8
24730230,3261.7
24730231,2813.7
24730232,3378.7
24730233,3628.9
24730234,3790.1
24730235,3556
24730236,970.4
24730237,3083.6
24730238,2424.2
24730239,2453.3
24730240,91.3
24730241,73.5
24730242,23.1
24730244,7040.8
24730245,2847.6
24730246,3778.6
24730247,818.4
24730250,1206.1
24730251,922
24730252,100.7
24730253,4030.8
24730254,2667
24730255,2119.4
24730256,1550.6
24730257,617.3
24730258,1422.9
24730259,1744.3
24730260,1591.1
24730261,3085
24730262,3175.2
24730263,3655.8
24730264,1876.2
24730265,3408.7
24730266,2354.5
24730267,764.5
24730268,2194.3
24730269,134.3
24730270,116.5
24730271,337.3
24730272,217
24730273,723.8
2474,104.1
24740001,36.7
24740002,159.5
24740003,1761
24740004,2913.7
24740005,3018.2
24740006,2803.3
24740007,721.3
24740008,660.3
24740009,3155.6
24740010,2293.2
24740011,5268.1
24740012,2516.6
24740013,2837.6
24740014,3301.1
24740015,2803
24740016,559.6
24740017,1029.3
24740019,92.3
24740020,110.2
24740021,3007.5
24740022,2194.8
24740023,2305.3
24740024,111.7
24740025,753.3
24740026,3245.5
24740027,1860.4
24740028,1957
24740029,61
24740037,3231.1
24740038,2308
24740039,3140.8
24740042,5.9
24740043,28.8
24740044,9.7
24740045,142.1
24740046,23.1
24740047,37.2
24740048,25.4
24740049,25.3
24740050,344.2
24740051,122.1
24740052,4121.8
24740053,2931.7
24740054,190.7
24740055,2988.5
24740056,65
24740058,1802.4
24740059,84.9
2475,284.2
24750017,3115.3
24750019,5644.4
24750022,3640.1
24750023,4908.6
24750024,2208.1
24750036,1182
24750040,290.6
24750041,5740.7
24750042,2398
24750043,2760.2
24750044,4580.2
24750045,5425
24750046,1859
24750047,3659.6
24750048,6627.8
24750049,2507.9
24750050,1625.6
24750052,3734.7
24750053,4960.6
24750055,3585.3
24750068,3005.2
24750069,4451.5
24750070,2110.8
24750071,3665.7
24750072,1171.3
24750073,2042.3
24750074,2359
24750075,3093.8
24750076,7656
24750078,3977.4
24750080,4129.2
24750081,2089.1
24750082,2503.1
24750083,5568.2
24750084,2693.7
24750085,3558
24750122,572
24750123,559.3
24750124,3693.9
24750125,1496
24750126,27
24750127,32.1
24750128,98.3
24750129,638.2
24750130,157.1
24750131,214.3
24750132,76.3
